run_id,run_dir,gas_cost,train_seed,volatility,reward_kind,inventory_phi,tau,decision_stride,eval_seed,n_eval,agent,mean_pnl,std_pnl,median_pnl,p5_pnl,p95_pnl,cvar5_pnl,cvar1_pnl,skew_pnl,kurt_pnl,profitable_frac,p_ttest,p_wilcoxon,mean_utility,mean_spread,spread_std_within,spread_std_between,mean_center,center_std_within,center_std_between,deploy_mean_center,deploy_center_std_within,deploy_center_std_between,deploys_per_ep,rebalances_per_ep,rebalance_rate_pct,decisions_per_ep,attrib_fees,attrib_il,attrib_gas,attrib_hodl
36160714_15,GAS_COST=2/SEED=16/36160714_15,2.0,16,0.02,inventory,50,15,100,1005,1000,PPO,1.4409706091898564,3.829941725014027,0.0,-4.320529911150066,8.408206273983557,-8.35414935861502,-13.434875969217718,-0.32052842013110516,2.701158503559019,0.481,1.3570821624025647e-30,1.0623687455674415e-36,0.3879800101816596,22.745874587458747,0.0,6.06331618118209,-8.025577557755776,0.05693069306930693,45.767237434175506,0.6320132013201321,0.0,2.4233936001153116,0.606,0.0,0.0,10,2.8031664572040453,1.362195848014189,0.0,0.0
36160714_15,GAS_COST=2/SEED=16/36160714_15,2.0,16,0.02,inventory,50,15,100,1005,1000,PPO_narrow,2.8667944555626965,6.433683112843838,1.036337552286227,-5.843107862656927,14.821699277863898,-10.289593483995532,-16.931929067406678,0.9159483032237294,3.5170964923447157,0.542,3.1711006419163443e-41,3.983426618730581e-45,1.1145907031947284,2.0,0.0,0.0,-8.188512518409425,6.594992636229749,46.78498541919188,0.7150220913107511,0.38217967599410896,1.4210218349753208,0.774,0.095,0.95,10,5.298044665317935,2.2500261882770225,0.19,0.008775978521784552
36160714_16,GAS_COST=2/SEED=16/36160714_16,2.0,16,0.03,inventory,0,15,100,1005,1000,PPO,-1.0545645472525436,18.157525286294703,4.385842183166005,-36.82552099070993,21.976269953707718,-48.477567890918095,-62.47577269489589,-0.9957167636112992,1.015659589495984,0.607,0.06670067235922948,0.12379988518258607,-1.0545645472525436,10.582523713710836,0.2822582926347015,3.3742817639980833,21.73181549615151,73.43266985974684,127.85426927025301,2.7516767270288396,0.5447519207949669,4.970324409092677,1.168,0.174,1.7399999999999998,10,9.143219128999815,9.027552016150155,0.348,-0.8222316601022038
36160714_16,GAS_COST=2/SEED=16/36160714_16,2.0,16,0.03,inventory,0,15,100,1005,1000,PPO_narrow,1.524115801009295,13.895847136409897,3.7219101682020437,-25.223046724850793,20.312087900439305,-34.6240207695198,-48.00965710882546,-0.7439610306612423,2.310233001769089,0.602,0.0005493288110336006,5.913107160633785e-10,1.524115801009295,2.0,0.0,0.0,2.5389941953048756,52.801418216186306,101.66333840299653,-0.156957928802589,0.019956850053937433,1.6215287782203525,0.936,0.009,0.09,10,8.24116542828053,6.970883796649933,0.018,0.2718341693786969
36160714_17,GAS_COST=2/SEED=16/36160714_17,2.0,16,0.03,inventory,50,15,100,1005,1000,PPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
36160714_17,GAS_COST=2/SEED=16/36160714_17,2.0,16,0.03,inventory,50,15,100,1005,1000,PPO_narrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
36160714_18,GAS_COST=2/SEED=18/36160714_18,2.0,18,0.01,inventory,0,15,100,1005,1000,PPO,42.51386800343147,17.712376617602548,42.16285026310754,13.721590447369646,72.04205964504321,6.62964554549706,-4.329846057619932,0.017603264687106296,-0.08027847015805101,0.992,0.0,5.312009820967889e-165,42.51386800343147,4.1265,2.554078767204971,1.7672656138792493,0.5086499999999999,26.635300816576127,9.781927349837556,-0.13738492063492064,3.450509607876414,1.541000905863257,7.089,6.089,60.89000000000001,10,67.36162282542767,12.4073404616439,12.178,-0.26241436035232035
36160714_18,GAS_COST=2/SEED=18/36160714_18,2.0,18,0.01,inventory,0,15,100,1005,1000,PPO_narrow,49.376020874754246,20.726855173334208,48.795624305300635,16.09708617744958,85.2103287415132,8.925382143244105,-3.9529176574730287,0.1007016683583417,-0.21780324535577789,0.993,0.0,4.682975459789221e-165,49.376020874754246,1.9858000000000002,0.03643303027798238,0.043570173284025404,0.8613,26.48020976222669,9.759990128581073,0.1321470238095238,2.5624697572279267,1.1593703262362849,8.283,7.283,72.83000000000001,10,77.88719101763337,13.520011078815418,14.566,-0.4251590640637196
36160714_19,GAS_COST=2/SEED=18/36160714_19,2.0,18,0.01,inventory,50,15,100,1005,1000,PPO,29.753183113856906,13.8211504790194,29.582127315147318,8.297048765815441,52.67830474142433,2.59109867986979,-5.084023476090147,0.182763212368234,0.11270636224135488,0.987,0.0,8.405825514655476e-165,12.588118896511707,14.518,5.268478981979328,3.1660789630077137,-5.6564,27.322318900205808,11.427204559296207,-2.75635376984127,4.201065468994686,2.0909761545918766,5.452,4.452,44.519999999999996,10,48.407961539679306,9.638234236630982,8.904,-0.11254418919141773
36160714_19,GAS_COST=2/SEED=18/36160714_19,2.0,18,0.01,inventory,50,15,100,1005,1000,PPO_narrow,46.35663011798492,19.65357946882812,44.61625849251277,16.60126720196945,80.76033642414822,10.204739778740768,-2.2193260272493944,0.24796156606476455,-0.17834070331933738,0.994,0.0,3.899479111462461e-165,23.59469305417916,2.0,0.0,0.0,-2.537,27.210754792211322,10.618691586066525,-0.5125551587301589,2.2153032641162627,1.0292924963608965,7.478,6.478,64.78,10,72.37860041150503,12.712286516878864,12.956,-0.3536837766412612
36160714_20,GAS_COST=2/SEED=18/36160714_20,2.0,18,0.02,inventory,0,15,100,1005,1000,PPO,9.597595680748404,17.670619472474367,10.564021248972267,-18.5100395360341,36.60443133757129,-30.431723470325178,-49.15291897763369,-0.3344334947260668,0.7280789932385665,0.716,4.396838984729734e-58,3.62323258697966e-56,9.597595680748404,12.1305,4.483028739011177,3.118489979140546,1.97775,59.38777351506728,34.311986935144105,0.43334880952380955,2.9276901137158413,1.9099354807737714,4.271,3.271,32.709999999999994,10,33.17237116789382,16.63395505617401,6.542,-0.3988204309714022
36160714_20,GAS_COST=2/SEED=18/36160714_20,2.0,18,0.02,inventory,0,15,100,1005,1000,PPO_narrow,18.30163611096382,20.101262593156157,18.595407053344616,-14.547726947552245,51.55039728306925,-25.196326559413066,-41.845407886488054,-0.028979732529094956,0.6215001225270109,0.829,4.003639976927303e-133,3.1796086661133107e-109,18.30163611096382,1.9995999999999998,0.0010000000000000007,0.007735631842325486,1.8135999999999999,58.82349661751367,34.81974253264949,0.05085873015873016,0.9707437022540455,0.6883026502982967,5.479,4.479,44.790000000000006,10,47.91379885998641,20.053666349668575,8.958,-0.600496399354002
36160714_21,GAS_COST=2/SEED=18/36160714_21,2.0,18,0.02,inventory,50,15,100,1005,1000,PPO,1.355150849934853,3.8853912366904964,0.16800954802488377,-4.939356373655568,7.8864762205538765,-8.980635800261929,-14.076563672630447,-0.5370760530345324,2.7679572350004076,0.511,9.495541846661171e-27,2.2759143029586983e-35,0.23242625352831897,25.439393939393938,0.11515151515151516,3.5436831886868005,-10.457575757575757,2.371969696969697,47.08393033337595,-1.2878787878787878,0.05757575757575758,1.9564106087823452,0.683,0.023,0.22999999999999998,10,2.8937181104394214,1.5028223793582987,0.046,0.010255118853730434
36160714_21,GAS_COST=2/SEED=18/36160714_21,2.0,18,0.02,inventory,50,15,100,1005,1000,PPO_narrow,2.9214286833823766,6.53494943508792,1.1232831757238841,-5.850155116399532,14.795691647845507,-10.494289095576084,-17.588553076173014,0.9275801032805823,3.726331725017758,0.555,1.8409289057469227e-41,1.9205338438353236e-47,1.01418658607398,2.0,0.0,0.0,-12.91029207232267,11.024589436875543,46.950759830270854,-0.327538247566064,1.256606397774687,2.8757570794193628,0.881,0.162,1.6199999999999999,10,5.836319206860246,2.57594458710817,0.324,-0.014945936369699118
36160714_22,GAS_COST=2/SEED=18/36160714_22,2.0,18,0.03,inventory,0,15,100,1005,1000,PPO,-0.2524770351772771,13.288180792954142,2.048484679584874,-25.592017531579778,15.76288165255515,-36.68589729495752,-52.26321959302339,-1.1891923388893837,2.377373098381665,0.578,0.5482852402527475,0.004058354901586893,-0.2524770351772771,14.148276643990929,0.24856798669386826,4.60631827058225,7.938572688334593,49.480046008194066,92.74863417172267,-3.3053791887125223,0.12388650016491863,4.376201155707597,1.023,0.078,0.78,10,7.185565286588029,7.235628511624328,0.156,-0.04641381014097852
36160714_22,GAS_COST=2/SEED=18/36160714_22,2.0,18,0.03,inventory,0,15,100,1005,1000,PPO_narrow,0.3206587327106635,12.099087961931176,0.7708847840883095,-24.045305913899544,17.13689862709775,-32.96341739640939,-46.21308866715607,-1.0049810238229293,2.5424340754122214,0.514,0.40241618504424886,0.0001745701920367244,0.3206587327106635,2.0,0.0,0.0,10.385807269653423,37.19369116128071,81.9253604940354,0.21001972386587772,0.20707113142708533,5.398894577203581,0.936,0.091,0.9099999999999999,10,5.963522821714107,5.319277611394718,0.182,-0.1415864776087261
36160714_23,GAS_COST=2/SEED=18/36160714_23,2.0,18,0.03,inventory,50,15,100,1005,1000,PPO,-0.005265773756699559,0.5173610124906466,0.0,0.0,0.0,-0.49304689798851087,-2.4652344899425542,-4.543262897603726,170.65509170164037,0.004,0.7477471743143181,0.6744240722352938,-0.026887850174451305,26.5,0.0,0.5,18.875,0.0,50.736913337332616,1.75,0.0,0.25,0.008,0.0,0.0,10,0.030522902611287404,0.03578867636798696,0.0,0.0
36160714_23,GAS_COST=2/SEED=18/36160714_23,2.0,18,0.03,inventory,50,15,100,1005,1000,PPO_narrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
36073252_0,GAS_COST=2/SEED=2/36073252_0,2.0,2,0.01,inventory,0,15,100,1005,1000,PPO,40.44392803361032,17.930700808899914,39.7320458907501,11.92226999263183,71.06842380515971,5.136346575271159,-4.275334261932381,0.16913106348821544,-0.10392324147475263,0.989,0.0,5.232907307531381e-165,40.44392803361032,6.5554,3.3642960837777665,1.421601505345292,0.147,26.668817175384984,9.608268626552862,-0.11900873015873016,3.220800705034262,1.3562423740223304,7.208,6.208,62.080000000000005,10,65.35932749605615,12.145397441253925,12.416,-0.3540020211919109
36073252_0,GAS_COST=2/SEED=2/36073252_0,2.0,2,0.01,inventory,0,15,100,1005,1000,PPO_narrow,50.33499031964307,21.347091879487703,49.94966492926949,17.205741961025154,85.432358414809,7.805991185075436,-6.7064134219984455,0.09738813068861739,0.0997939396412586,0.993,0.0,6.814007759452127e-165,50.33499031964307,1.9994,0.0016000000000000016,0.008924124606929245,0.6587000000000001,26.552249421646025,9.72066943733815,-0.12034781746031746,1.7449356140795598,0.7105088425778767,8.767,7.767,77.67,10,80.24360052409054,13.886518592584926,15.534,-0.48809161186253947
36073252_1,GAS_COST=2/SEED=2/36073252_1,2.0,2,0.01,inventory,50,15,100,1005,1000,PPO,32.78232666225576,14.673631239256657,32.394890925154186,9.959720458979712,57.726009749553754,6.057731053410084,0.4287454397419651,0.33126819141914415,-0.022340286486373095,0.997,0.0,3.5105433812339783e-165,14.906436036995704,12.154,5.259895404574635,2.9176538519845017,-4.7707999999999995,27.12098523914982,10.144771183225375,-2.245505952380953,3.770095882756504,1.821201606116006,6.215,5.215,52.15,10,53.791350512391375,10.43517702648293,10.43,-0.14384682365269025
36073252_1,GAS_COST=2/SEED=2/36073252_1,2.0,2,0.01,inventory,50,15,100,1005,1000,PPO_narrow,46.38141578074188,20.11197130238675,45.322818624927095,15.47576238188911,80.5031213786651,8.527971632520178,-1.4033550750658719,0.286951804954538,0.06412850163316808,0.995,0.0,4.517322106650724e-165,23.73462677853557,2.0,0.0,0.0,-2.2312,26.76620855852247,10.113042398803637,-0.40944682539682536,2.733917627930998,1.2468270885965,8.436,7.436,74.36,10,74.77023449413633,13.20291653338257,14.872,-0.31390218001187564
36073252_4,GAS_COST=2/SEED=2/36073252_4,2.0,2,0.03,inventory,0,15,100,1005,1000,PPO,0.13173339020796823,11.514463066317878,0.0,-23.566334518171562,14.928850691100301,-32.82513241875588,-47.76540393753636,-1.3590878520127907,3.702609436783745,0.491,0.7177233852423528,0.00020762618325800134,0.13173339020796823,16.474179964539005,0.23511999571302952,2.770925928938696,4.421534637791287,50.115100710507,97.42731899172993,-0.3612588652482269,0.04901411210230063,1.1444646612651543,0.786,0.034,0.34,10,5.565472010408824,5.346489801012944,0.068,-0.019248819187912717
36073252_4,GAS_COST=2/SEED=2/36073252_4,2.0,2,0.03,inventory,0,15,100,1005,1000,PPO_narrow,1.24407237634683,10.870384590708866,0.9168032917716005,-19.75158821910682,17.867795865969782,-27.907263522278996,-38.62222867249915,-0.8229321508344317,2.047993214758864,0.565,0.0003125995566882852,5.114957104516209e-10,1.24407237634683,2.0,0.0,0.0,2.2412543153049476,32.39968195735894,82.36536654775391,-0.571921749136939,0.0,1.2867184202735573,0.869,0.0,0.0,10,6.3099617022971195,4.945271529045225,0.0,-0.12061779690506504
36073252_5,GAS_COST=2/SEED=2/36073252_5,2.0,2,0.03,inventory,50,15,100,1005,1000,PPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
36073252_5,GAS_COST=2/SEED=2/36073252_5,2.0,2,0.03,inventory,50,15,100,1005,1000,PPO_narrow,-7.024167807696813e-05,0.00222012599771485,0.0,0.0,0.0,-0.0014048335615393626,-0.007024167807696813,-31.575322658699804,995.0010010010008,0.0,0.3175526601764125,0.31731050786291415,-0.000906861423809957,1.0,0.0,0.0,-38.25,13.75,29.25,-14.5,0.0,0.0,0.002,0.0,0.0,10,0.0029997892749683095,0.0030700309530452777,0.0,0.0
36152394_0,GAS_COST=2/SEED=2/36152394_0,2.0,2,0.02,inventory,0,15,100,1005,1000,PPO,9.685213798212692,18.327235716474842,10.93340729870738,-20.34090468340364,36.636155187299,-31.637153797361588,-48.85529435154881,-0.3207720934501358,0.4788938743607938,0.718,2.0106121792218308e-55,2.413186516843407e-53,9.685213798212692,12.7101,5.4711729127128566,3.627209394286467,6.94945,61.8876993948621,38.144249988661464,0.04993869047619049,1.9565703360959092,1.5540017651559865,3.851,2.851,28.51,10,31.37794675951284,15.588928957467848,5.702,-0.4018040038323013
36152394_0,GAS_COST=2/SEED=2/36152394_0,2.0,2,0.02,inventory,0,15,100,1005,1000,PPO_narrow,16.964065316317722,19.71141097865615,17.53002692016645,-16.908868379143104,49.41616056355673,-26.407793173326283,-40.753185154115286,-0.07730707847089224,0.6026617767489433,0.815,2.234664497462387e-122,1.8336239855366107e-101,16.964065316317722,1.9999,0.00030000000000000046,0.0031606961258558246,3.8846500000000006,59.87371857832883,37.495849328659034,-0.1319384920634921,1.0492528303947544,0.809491660170727,5.061,4.061,40.61,10,44.40541007696911,19.001063095965705,8.122,-0.3182816646856936
36152394_1,GAS_COST=2/SEED=2/36152394_1,2.0,2,0.02,inventory,50,15,100,1005,1000,PPO,1.34465362842575,3.8115295188534866,0.0,-3.7033858767737002,7.980075720130735,-8.405475206362121,-14.443147669494033,-0.5410982216965641,5.665696085325747,0.484,2.6944631628776114e-27,2.1904980934359807e-38,0.4101892416403585,21.633994490358123,0.15364477645238078,2.438400988192192,-16.47953168044077,4.394771889793165,46.616758714836436,-2.3701790633608817,0.12618552345211195,2.093761710235776,0.648,0.043,0.43,10,2.8948468052626906,1.4310946428250726,0.086,-0.03309853401186807
36152394_1,GAS_COST=2/SEED=2/36152394_1,2.0,2,0.02,inventory,50,15,100,1005,1000,PPO_narrow,3.2632154832346516,6.788556003535221,1.3722487933272873,-5.581168374556807,16.400481946084476,-10.333814574969944,-16.876565806514396,0.9789369645383984,3.212843366347638,0.586,4.654515755042018e-47,3.1677054319830655e-53,1.234680384784271,2.0,0.0,0.0,-10.950617283950617,10.12482853223594,50.29872658479965,0.9499314128943759,0.03909465020576132,0.42780983777673043,0.792,0.063,0.63,10,5.901435031414274,2.466752792154394,0.126,-0.045466756025227636
36160714_24,GAS_COST=2/SEED=20/36160714_24,2.0,20,0.01,inventory,0,15,100,1005,1000,PPO,42.314903732620536,18.677042150561988,41.30182685035527,13.569664666493106,73.4244176574493,4.678169193635174,-5.770968714669652,0.04557770643656833,-0.17880508837693698,0.987,0.0,6.692466461468e-165,42.314903732620536,4.241899999999999,2.8431457554330017,1.8166877524770182,0.13374999999999995,26.61522771535191,9.947318655672994,-0.38486944444444443,2.8007695380775193,1.1481523396714677,7.199,6.199,61.989999999999995,10,67.46869875753562,12.440958827801103,12.398,-0.3148361971139766
36160714_24,GAS_COST=2/SEED=20/36160714_24,2.0,20,0.01,inventory,0,15,100,1005,1000,PPO_narrow,50.24201938929123,20.879521259940788,49.89602116839194,18.9812050039786,85.61869084582737,8.818698004757527,-3.0417276517801723,0.10258406064493975,-0.1687435033471716,0.993,0.0,4.292615064113592e-165,50.24201938929123,1.9918999999999998,0.02310000000000003,0.029400510199654718,0.45155,26.54459154701157,9.631218256144962,-0.3483684523809524,2.2204837051391837,1.0015830121862588,8.71,7.71,77.1,10,79.91296948279717,13.772434977337111,15.42,-0.478515116168836
36160714_25,GAS_COST=2/SEED=20/36160714_25,2.0,20,0.01,inventory,50,15,100,1005,1000,PPO,31.239379957331636,15.21703140161455,30.18750145256047,7.729800155780129,57.27589736014923,4.070206944692691,-1.160605183992186,0.4410925666003795,0.23218794726789715,0.993,0.0,4.030387925371733e-165,13.977636471156096,10.010399999999999,4.534815230415307,2.6938061994137588,-6.370199999999999,27.423902498912046,11.22627573864102,-2.288166865079365,4.337163102314141,2.0678220081729783,5.613,4.613,46.13000000000001,10,50.605427912402405,9.91842430760542,9.226,-0.22162364746534696
36160714_25,GAS_COST=2/SEED=20/36160714_25,2.0,20,0.01,inventory,50,15,100,1005,1000,PPO_narrow,45.4661607475492,18.830406471625437,44.48600150361494,16.327525096419084,77.45233738082909,9.652101422560836,-1.2594177653188467,0.1289422118333522,-0.2856682548918341,0.996,0.0,4.165685427424094e-165,23.128256365683033,2.0,0.0,0.0,-2.4054,26.844427750117678,10.051486996459778,-0.709581746031746,2.3738097573184787,1.1338062571120961,7.433,6.433,64.33,10,71.40815524496045,12.806865433421713,12.866,-0.26912906398951875
36160714_26,GAS_COST=2/SEED=20/36160714_26,2.0,20,0.02,inventory,0,15,100,1005,1000,PPO,9.771354549856678,17.727647233835985,10.134149333403116,-20.11655576141084,36.06147910623031,-30.632334678481765,-48.423038100094445,-0.3315116398158126,0.7677360677362439,0.738,1.4681666035746634e-59,5.2215301467070916e-58,9.771354549856678,12.217,5.756214743512644,3.4927569339992726,-1.8826,58.84371871906316,35.33520563460754,-0.3364440476190476,2.9285286564008484,1.964082009903244,4.456,3.456,34.56,10,34.2362351857948,16.986857951533967,6.912,-0.56602268440416
36160714_26,GAS_COST=2/SEED=20/36160714_26,2.0,20,0.02,inventory,0,15,100,1005,1000,PPO_narrow,18.541980032837397,20.286629657030957,18.8459924493298,-14.092288061387592,51.22276990500827,-26.632562958057747,-42.97540614145591,-0.06433736972593923,0.7525097155989169,0.839,6.909050380901921e-134,1.2839978889987777e-109,18.541980032837397,1.9995999999999998,0.0004898979485566349,0.012642784503423285,1.0148000000000004,58.39580268910411,33.44129693896455,-0.2249484126984127,1.1572682844405853,0.7365958115316782,5.568,4.568,45.67999999999999,10,48.551612757544376,20.52048123750275,9.136,-0.35315148720423134
36160714_27,GAS_COST=2/SEED=20/36160714_27,2.0,20,0.02,inventory,50,15,100,1005,1000,PPO,1.9422956656619572,4.934438281388327,0.2168971940025699,-4.924116158703265,10.550685685250096,-9.545725082036633,-16.06306179410807,0.35966426427703496,4.045471324988735,0.537,3.869179340210723e-33,1.4640273277673237e-43,0.5214595894789482,13.082474226804123,0.4801178203240059,4.201020537226142,-13.815905743740796,7.203976435935199,47.129154449690795,-1.0301914580265095,0.34241531664212077,3.588997069286046,0.758,0.079,0.79,10,3.863869825854245,1.7571734612400978,0.158,-0.006400698952190702
36160714_27,GAS_COST=2/SEED=20/36160714_27,2.0,20,0.02,inventory,50,15,100,1005,1000,PPO_narrow,2.865609565737267,6.048895703912555,0.7121058061852068,-4.685228799682499,13.961642026412827,-9.364285026836246,-16.419831947042553,0.7912440616048159,3.017867948531717,0.538,7.005887783649708e-46,6.026134069118614e-51,1.033671650316412,2.0,0.0,0.0,-9.610606060606061,9.407575757575758,46.507419182606014,0.5136363636363637,0.42727272727272725,1.3914660204081208,0.787,0.127,1.27,10,5.318708887336585,2.246744711488303,0.254,0.04764538988898501
36160714_28,GAS_COST=2/SEED=20/36160714_28,2.0,20,0.03,inventory,0,15,100,1005,1000,PPO,-0.4296291457858763,14.346727223227429,2.716029501257026,-28.73765834417019,18.11000603918489,-38.64208598821896,-51.05945708313101,-1.005086664317623,1.37217415890838,0.561,0.34411914535963833,0.0624652445043846,-0.4296291457858763,6.519816414686824,0.7234789479670132,3.7094531369041106,29.24998071582845,49.85125625628323,88.56690069903816,4.394303455723542,0.604350542484689,4.463996812317862,1.185,0.259,2.5900000000000003,10,6.787117163508302,6.918493669722464,0.518,0.21974736042828602
36160714_28,GAS_COST=2/SEED=20/36160714_28,2.0,20,0.03,inventory,0,15,100,1005,1000,PPO_narrow,0.6398265232743898,9.594159189055866,0.0,-17.092730613218606,14.926064034692063,-25.797791994102273,-37.295988247109605,-0.7459377295789329,3.8832713717332803,0.401,0.03529327496755631,2.2684120930209235e-05,0.6398265232743898,2.0,0.0,0.0,-0.5765632346027263,30.985699353300166,76.82288727234472,-4.676304654442878,0.07122708039492243,6.081714589890242,0.749,0.04,0.4,10,4.682768608699088,3.985198476346134,0.08,0.022256390921435953
36160714_29,GAS_COST=2/SEED=20/36160714_29,2.0,20,0.03,inventory,50,15,100,1005,1000,PPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
36160714_29,GAS_COST=2/SEED=20/36160714_29,2.0,20,0.03,inventory,50,15,100,1005,1000,PPO_narrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
36073252_10,GAS_COST=2/SEED=4/36073252_10,2.0,4,0.03,inventory,0,15,100,1005,1000,PPO,-0.7643651163607696,13.397916313914047,0.0,-27.418281695712146,16.715355032157284,-40.18637342268992,-55.961853504371604,-1.3501222426562196,3.6565308462961896,0.456,0.07165643713021481,0.14272606479967653,-0.7643651163607696,12.53432021633719,0.14220029789013497,6.256130419514897,7.473922199428075,57.35873547246483,110.24398082462507,-2.8646649260226287,0.11698390739867062,7.661098437453095,0.799,0.033,0.33,10,5.6074670638819795,6.034961143130218,0.066,-0.27087103711253063
36073252_10,GAS_COST=2/SEED=4/36073252_10,2.0,4,0.03,inventory,0,15,100,1005,1000,PPO_narrow,0.8003391689029895,11.937498662844208,0.0,-22.69267273339975,18.09497480314044,-31.265842979622676,-41.949964686943815,-0.6399992568869594,2.7703730729894147,0.487,0.034331525127835966,1.0599037474091645e-05,0.8003391689029895,2.0,0.0,0.0,5.67061191626409,39.732755560071574,84.6856375544233,-0.838365539452496,0.43153727865539965,1.5443245918580448,0.909,0.081,0.8099999999999999,10,6.776204762330796,5.794404494699917,0.162,-0.019461098727889207
36073252_11,GAS_COST=2/SEED=4/36073252_11,2.0,4,0.03,inventory,50,15,100,1005,1000,PPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
36073252_11,GAS_COST=2/SEED=4/36073252_11,2.0,4,0.03,inventory,50,15,100,1005,1000,PPO_narrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
36073252_6,GAS_COST=2/SEED=4/36073252_6,2.0,4,0.01,inventory,0,15,100,1005,1000,PPO,42.68434960541498,19.425284535413663,42.638150008350294,11.67564523716406,75.48762236701099,4.980497083382529,-7.464335606891211,0.11691730819647357,-0.14237007344554664,0.989,0.0,7.916481193149226e-165,42.68434960541498,3.8673,2.466814923121551,1.386499444644678,0.63275,26.62270615085905,10.005962469322979,-0.27816646825396824,2.7208542768247823,1.2009789493887073,7.289,6.289,62.89,10,68.17182638109718,12.58933015223602,12.578,-0.3201466234461595
36073252_6,GAS_COST=2/SEED=4/36073252_6,2.0,4,0.01,inventory,0,15,100,1005,1000,PPO_narrow,49.57928373365662,20.57382771722474,48.30363592087156,17.57393084390881,83.81983507833084,10.065843655001046,0.04511020777349586,0.1694167845828258,-0.23047974725510434,0.997,0.0,3.5529556066938113e-165,49.57928373365662,1.9777,0.05537247364351253,0.05668077275408303,0.24125000000000002,26.445518058536035,9.70759784588855,-0.36918928571428566,2.8178319710250306,1.2578175150614488,8.375,7.375,73.75,10,78.33780105394685,13.669477440988148,14.75,-0.33903987930208906
36073252_7,GAS_COST=2/SEED=4/36073252_7,2.0,4,0.01,inventory,50,15,100,1005,1000,PPO,30.325660807460547,14.67297468152089,29.03790648466338,8.982803555994526,56.89443230741592,4.219174877713308,-2.061014912128462,0.4272338431140556,0.11354277658310474,0.992,0.0,4.753775528764352e-165,13.891683347717775,12.536,4.984048300473579,2.4482287474825553,-6.1609,27.11114326903409,10.866162670878804,-3.3727517857142857,3.7164711120980707,1.6874848950389052,6.018,5.018,50.17999999999999,10,50.44302411910247,9.926808584796282,10.036,-0.1545547268456414
36073252_7,GAS_COST=2/SEED=4/36073252_7,2.0,4,0.01,inventory,50,15,100,1005,1000,PPO_narrow,46.24875096882961,19.55225284753737,45.00443354019012,16.14151520614026,79.83870521833313,9.893978150336764,0.02109041830742626,0.2583155067279415,-0.1569768140373009,0.996,0.0,3.6502634533457544e-165,23.9561140139809,2.0,0.0,0.0,-2.6686,26.939331316704852,10.252703742915816,-0.6703809523809524,2.9489300023214913,1.4262086365451263,8.003,7.003,70.03,10,73.58673171764124,13.077454046721876,14.006,-0.2545267020897494
36073252_8,GAS_COST=2/SEED=4/36073252_8,2.0,4,0.02,inventory,0,15,100,1005,1000,PPO,9.813717318828767,18.261873444141205,11.087695506467298,-20.8663884379541,39.32780736343337,-30.944998828075164,-47.31415026675633,-0.23785082858002052,0.4981249999227466,0.718,4.8979430620950353e-57,9.937680676073893e-55,9.813717318828767,11.847,6.033337767338959,4.681631232807642,4.8295,59.50452098760907,36.07303701866534,-0.40680813492063495,3.3919213010062266,1.7984255581214175,4.747,3.747,37.47,10,35.23880055431169,17.458827607597087,7.494,-0.47225562788583497
36073252_8,GAS_COST=2/SEED=4/36073252_8,2.0,4,0.02,inventory,0,15,100,1005,1000,PPO_narrow,15.408357105534229,20.032424344059553,15.945282234007095,-16.243166122938373,48.966753720218605,-28.215214987289865,-43.22773567692675,-0.06920885517427172,0.43921104219487495,0.789,6.265006823251521e-103,3.0310512907592247e-89,15.408357105534229,2.0,0.0,0.0,7.126699999999999,58.580411749572086,37.73844375580424,0.21881071428571428,0.9211183338641049,0.6413111407943674,4.826,3.826,38.260000000000005,10,42.297487914081614,18.41535258403334,7.652,-0.8217782245140461
